NCBI_Gene_ID	Approved_Symbol
124902503	LOC124902503
124902504	LOC124902504
124902505	LOC124902505
124902506	LOC124902506
124902507	LOC124902507
124902508	LOC124902508
124902509	LOC124902509
124902510	LOC124902510
124902513	LOC124902513
124902514	LOC124902514
124902515	LOC124902515
124902516	LOC124902516
124902517	LOC124902517
124902518	LOC124902518
124902519	LOC124902519
124902520	LOC124902520
124902521	LOC124902521
124902522	LOC124902522
124902523	LOC124902523
124902524	LOC124902524
124902525	LOC124902525
124902526	LOC124902526
124902527	LOC124902527
124902528	LOC124902528
124902529	LOC124902529
124902530	LOC124902530
124902531	LOC124902531
124902532	LOC124902532
124902533	LOC124902533
124902534	LOC124902534
124902535	LOC124902535
124902536	LOC124902536
124902537	LOC124902537
124902538	LOC124902538
124902539	LOC124902539
124902540	LOC124902540
124902541	LOC124902541
124902542	LOC124902542
124902543	LOC124902543
124902544	LOC124902544
124902545	LOC124902545
124902546	LOC124902546
124902547	LOC124902547
124902548	LOC124902548
124902549	LOC124902549
124902550	LOC124902550
124902551	LOC124902551
124902552	LOC124902552
124902553	LOC124902553
124902554	LOC124902554
124902555	LOC124902555
124902556	LOC124902556
124902557	LOC124902557
124902558	LOC124902558
124902559	LOC124902559
124902560	LOC124902560
124902561	LOC124902561
124902562	LOC124902562
124902563	LOC124902563
124902564	LOC124902564
124902565	LOC124902565
124902566	LOC124902566
124902567	LOC124902567
124902568	LOC124902568
124902569	LOC124902569
124902570	LOC124902570
124902571	LOC124902571
124902572	LOC124902572
124902573	LOC124902573
124902574	LOC124902574
124902575	LOC124902575
124902576	LOC124902576
124902577	LOC124902577
124902578	LOC124902578
124902579	LOC124902579
124902580	LOC124902580
124902581	LOC124902581
124902582	LOC124902582
124902583	LOC124902583
124902584	LOC124902584
124902585	LOC124902585
124902586	LOC124902586
124902587	LOC124902587
124902588	LOC124902588
124902589	LOC124902589
124902590	LOC124902590
124902591	LOC124902591
124902592	LOC124902592
124902593	LOC124902593
124902594	LOC124902594
124902595	LOC124902595
124902596	LOC124902596
124902597	LOC124902597
124902598	LOC124902598
124902599	LOC124902599
124902600	LOC124902600
124902601	LOC124902601
124902602	LOC124902602
124902603	LOC124902603
124902604	LOC124902604
124902605	LOC124902605
124902606	LOC124902606
124902607	LOC124902607
124902608	LOC124902608
124902609	LOC124902609
124902610	LOC124902610
124902611	LOC124902611
124902612	LOC124902612
124902613	LOC124902613
124902614	LOC124902614
124902615	LOC124902615
124902617	LOC124902617
124902618	LOC124902618
124902619	LOC124902619
124902620	LOC124902620
124902621	LOC124902621
124902622	LOC124902622
124902623	LOC124902623
124902624	LOC124902624
124902625	LOC124902625
124902626	LOC124902626
124902627	LOC124902627
124902628	LOC124902628
124902629	LOC124902629
124902630	LOC124902630
124902631	LOC124902631
124902632	LOC124902632
124902633	LOC124902633
124902634	LOC124902634
124902635	LOC124902635
124902636	LOC124902636
124902637	LOC124902637
124902638	LOC124902638
124902639	LOC124902639
124902640	LOC124902640
124902641	LOC124902641
124902642	LOC124902642
124902643	LOC124902643
124902644	LOC124902644
124902645	LOC124902645
124902646	LOC124902646
124902647	LOC124902647
124902648	LOC124902648
124902649	LOC124902649
124902650	LOC124902650
124902651	LOC124902651
124902652	LOC124902652
124902653	LOC124902653
124902654	LOC124902654
124902655	LOC124902655
124902656	LOC124902656
124902657	LOC124902657
124902658	LOC124902658
124902659	LOC124902659
124902660	LOC124902660
124902661	LOC124902661
124902662	LOC124902662
124902663	LOC124902663
124902664	LOC124902664
124902665	LOC124902665
124902666	LOC124902666
124902667	LOC124902667
124902668	LOC124902668
124902669	LOC124902669
124902670	LOC124902670
124902671	LOC124902671
124902672	LOC124902672
124902673	LOC124902673
124902674	LOC124902674
124902675	LOC124902675
124902676	LOC124902676
124902677	LOC124902677
124902678	LOC124902678
124902679	LOC124902679
124902680	LOC124902680
124902681	LOC124902681
124902682	LOC124902682
124902683	LOC124902683
124902684	LOC124902684
124902685	LOC124902685
124902686	LOC124902686
124902687	LOC124902687
124902688	LOC124902688
124902689	LOC124902689
124902690	LOC124902690
124902691	LOC124902691
124902692	LOC124902692
124902693	LOC124902693
124902694	LOC124902694
124902695	LOC124902695
124902696	LOC124902696
124902697	LOC124902697
124902698	LOC124902698
124902699	LOC124902699
124902700	LOC124902700
124902701	LOC124902701
124902702	LOC124902702
124902703	LOC124902703
124902704	LOC124902704
124902705	LOC124902705
124902706	LOC124902706
124902707	LOC124902707
124902708	LOC124902708
124902709	LOC124902709
124902710	LOC124902710
124902711	LOC124902711
124902712	LOC124902712
124902713	LOC124902713
124902714	LOC124902714
124902715	LOC124902715
124902716	LOC124902716
124902717	LOC124902717
124902718	EMSY-DT
124902719	LOC124902719
124902720	LOC124902720
124902721	LOC124902721
124902722	LOC124902722
124902723	LOC124902723
124902724	LOC124902724
124902725	LOC124902725
124902726	LOC124902726
124902727	LOC124902727
124902729	LOC124902729
124902730	LOC124902730
124902731	LOC124902731
124902732	LOC124902732
124902733	LOC124902733
124902734	LOC124902734
124902735	LOC124902735
124902736	LOC124902736
124902737	LOC124902737
124902738	LOC124902738
124902739	LOC124902739
124902740	LOC124902740
124902741	LOC124902741
124902742	LOC124902742
124902743	LOC124902743
124902744	LOC124902744
124902745	LOC124902745
124902746	LOC124902746
124902747	LOC124902747
124902748	LOC124902748
124902749	LOC124902749
124902750	LOC124902750
124902752	LOC124902752
124902753	LOC124902753
124902754	LOC124902754
124902755	LOC124902755
124902756	LOC124902756
124902757	LOC124902757
124902758	LOC124902758
124902759	LOC124902759
124902760	LOC124902760
124902761	LOC124902761
124902762	LNC-RHL1
124902763	LOC124902763
124902764	LOC124902764
124902765	LOC124902765
124902766	LOC124902766
124902767	LOC124902767
124902768	LOC124902768
124902769	LOC124902769
124902770	LOC124902770
124902771	LOC124902771
124902772	LOC124902772
124902773	LOC124902773
124902774	LOC124902774
124902775	LOC124902775
124902776	LOC124902776
124902777	LOC124902777
124902778	LOC124902778
124902779	LOC124902779
124902780	LOC124902780
124902781	LOC124902781
124902782	LOC124902782
124902783	LOC124902783
124902784	LOC124902784
124902785	LOC124902785
124902786	LOC124902786
124902787	LOC124902787
124902788	LOC124902788
124902789	LOC124902789
124902790	LOC124902790
124902791	LOC124902791
124902792	LOC124902792
124902793	LOC124902793
124902794	LOC124902794
124902795	LOC124902795
124902796	LOC124902796
124902797	LOC124902797
124902798	LOC124902798
124902799	LOC124902799
124902800	LOC124902800
124902801	LOC124902801
124902802	LOC124902802
124902803	LOC124902803
124902804	LOC124902804
124902805	LOC124902805
124902806	LOC124902806
124902807	LOC124902807
124902808	LOC124902808
124902809	LOC124902809
124902810	LOC124902810
124902811	LOC124902811
124902812	LOC124902812
124902813	LOC124902813
124902814	TTC12-DT
124902815	LOC124902815
124902816	LOC124902816
124902817	LOC124902817
124902818	LOC124902818
124902819	LOC124902819
124902820	LOC124902820
124902821	LOC124902821
124902822	LOC124902822
124902823	LOC124902823
124902824	LOC124902824
124902825	LOC124902825
124902826	LOC124902826
124902827	LOC124902827
124902828	LOC124902828
124902829	LOC124902829
124902830	LOC124902830
124902831	LOC124902831
124902832	LOC124902832
124902833	LOC124902833
124902834	LOC124902834
124902835	LOC124902835
124902836	LOC124902836
124902837	LOC124902837
124902838	LOC124902838
124902839	LOC124902839
124902840	LOC124902840
124902841	LOC124902841
124902842	LOC124902842
124902843	LOC124902843
124902844	LOC124902844
124902845	LOC124902845
124902846	LOC124902846
124902847	LOC124902847
124902848	LOC124902848
124902849	LOC124902849
124902850	LOC124902850
124902851	LOC124902851
124902852	LOC124902852
124902853	LOC124902853
124902854	LOC124902854
124902855	LOC124902855
124902856	LOC124902856
124902857	LOC124902857
124902858	LOC124902858
124902859	LOC124902859
124902860	LOC124902860
124902861	LOC124902861
124902862	LOC124902862
124902863	LOC124902863
124902864	LOC124902864
124902865	LOC124902865
124902866	LOC124902866
124902867	LOC124902867
124902868	LOC124902868
124902869	LOC124902869
124902870	LOC124902870
124902871	LOC124902871
124902872	LOC124902872
124902873	LOC124902873
124902874	LOC124902874
124902875	LOC124902875
124902876	LOC124902876
124902877	LOC124902877
124902878	LOC124902878
124902879	LOC124902879
124902880	LOC124902880
124902881	LOC124902881
124902882	LOC124902882
124902883	LOC124902883
124902884	LOC124902884
124902885	LOC124902885
124902886	LOC124902886
124902887	LOC124902887
124902888	LOC124902888
124902889	LOC124902889
124902890	LOC124902890
124902891	LOC124902891
124902892	LOC124902892
124902893	LOC124902893
124902894	LOC124902894
124902895	LOC124902895
124902896	LOC124902896
124902897	LOC124902897
124902898	LOC124902898
124902899	LOC124902899
124902900	LOC124902900
124902901	LOC124902901
124902902	LOC124902902
124902903	LOC124902903
124902904	LOC124902904
124902905	LOC124902905
124902906	LOC124902906
124902907	LOC124902907
124902908	LOC124902908
124902909	LOC124902909
124902910	TSPAN11-AS1
124902911	LOC124902911
124902912	LOC124902912
124902913	LOC124902913
124902914	LOC124902914
124902915	LOC124902915
124902916	LOC124902916
124902917	LOC124902917
124902918	LOC124902918
124902919	LOC124902919
124902920	LOC124902920
124902921	LOC124902921
124902922	LOC124902922
124902923	LOC124902923
124902924	LOC124902924
124902925	LOC124902925
124902926	LOC124902926
124902927	LOC124902927
124902928	LOC124902928
124902929	LOC124902929
124902930	LOC124902930
124902931	LOC124902931
124902932	LOC124902932
124902933	LOC124902933
124902934	LOC124902934
124902935	LOC124902935
124902936	LOC124902936
124902937	LOC124902937
124902938	LOC124902938
124902939	LOC124902939
124902940	LOC124902940
124902941	LOC124902941
124902942	LOC124902942
124902943	LOC124902943
124902944	LOC124902944
124902945	LOC124902945
124902946	LOC124902946
124902947	LOC124902947
124902948	LOC124902948
124902949	LOC124902949
124902950	LOC124902950
124902951	LINC03056
124902952	LOC124902952
124902953	LOC124902953
124902954	LOC124902954
124902955	LOC124902955
124902956	LOC124902956
124902957	LOC124902957
124902958	LOC124902958
124902959	LOC124902959
124902960	LOC124902960
124902961	LOC124902961
124902962	LOC124902962
124902963	LOC124902963
124902964	LOC124902964
124902965	LOC124902965
124902966	LOC124902966
124902967	LOC124902967
124902968	LOC124902968
124902969	LOC124902969
124902970	LOC124902970
124902971	LOC124902971
124902972	LOC124902972
124902973	LOC124902973
124902974	LOC124902974
124902975	LOC124902975
124902976	LOC124902976
124902977	LOC124902977
124902978	LOC124902978
124902979	LOC124902979
124902980	LOC124902980
124902981	LOC124902981
124902982	LOC124902982
124902983	LOC124902983
124902984	LOC124902984
124902985	LOC124902985
124902986	LOC124902986
124902987	LOC124902987
124902988	LOC124902988
124902989	LOC124902989
124902990	LOC124902990
124902991	LOC124902991
124902992	LOC124902992
124902993	LOC124902993
124902994	LOC124902994
124902995	LOC124902995
124902996	LOC124902996
124902997	LOC124902997
124902998	LOC124902998
124902999	LOC124902999
124903000	LOC124903000
124903001	LOC124903001
124903002	LOC124903002
124903003	LOC124903003
124903004	LOC124903004
124903005	LOC124903005
124903006	LOC124903006
124903007	LOC124903007
124903008	LOC124903008
124903009	LOC124903009
124903010	LOC124903010
124903011	LOC124903011
124903012	LOC124903012
124903013	LOC124903013
124903014	LOC124903014
124903015	LOC124903015
124903016	LOC124903016
124903017	LOC124903017
124903018	LOC124903018
124903019	LOC124903019
124903020	LOC124903020
124903021	LOC124903021
124903022	LOC124903022
124903023	LOC124903023
124903024	LOC124903024
124903025	LOC124903025
124903026	LOC124903026
124903027	LINC03088
124903028	LOC124903028
124903029	LOC124903029
124903030	LOC124903030
124903031	LOC124903031
124903032	LOC124903032
124903033	LOC124903033
124903034	LOC124903034
124903035	LOC124903035
124903036	LOC124903036
124903037	LOC124903037
124903038	LOC124903038
124903039	LOC124903039
124903040	LOC124903040
124903041	LOC124903041
124903042	LOC124903042
124903043	LOC124903043
124903044	LOC124903044
124903045	LOC124903045
124903046	LOC124903046
124903047	LOC124903047
124903048	LOC124903048
124903049	LOC124903049
124903050	LOC124903050
124903051	LOC124903051
124903052	LOC124903052
124903053	LOC124903053
124903054	LOC124903054
124903055	LOC124903055
124903056	LOC124903056
124903057	LOC124903057
124903058	LOC124903058
124903059	LOC124903059
124903060	LOC124903060
124903061	LOC124903061
124903062	LOC124903062
124903063	LOC124903063
124903064	LOC124903064
124903065	LOC124903065
124903066	LOC124903066
124903067	LOC124903067
124903069	LOC124903069
124903070	LOC124903070
124903071	LOC124903071
124903072	LOC124903072
124903073	LOC124903073
124903074	LOC124903074
124903075	LOC124903075
124903076	LOC124903076
124903077	LOC124903077
124903078	LOC124903078
124903079	LOC124903079
124903080	LOC124903080
124903081	LOC124903081
124903082	LOC124903082
124903083	LOC124903083
124903084	LOC124903084
124903085	LOC124903085
124903086	LOC124903086
124903087	LOC124903087
124903088	LOC124903088
124903089	LOC124903089
124903090	LOC124903090
124903091	LOC124903091
124903092	LOC124903092
124903093	LOC124903093
124903094	LOC124903094
124903095	LOC124903095
124903096	LOC124903096
124903097	LOC124903097
124903098	LOC124903098
124903099	LOC124903099
124903100	LOC124903100
124903101	LOC124903101
124903102	LOC124903102
124903103	LOC124903103
124903104	LOC124903104
124903105	LOC124903105
124903106	LOC124903106
124903107	LOC124903107
124903108	LOC124903108
124903109	LOC124903109
124903110	LOC124903110
124903111	LOC124903111
124903112	LOC124903112
124903113	LOC124903113
124903114	LOC124903114
124903115	LOC124903115
124903116	LOC124903116
124903117	LOC124903117
124903118	LOC124903118
124903119	LOC124903119
124903120	LOC124903120
124903121	LOC124903121
124903122	LOC124903122
124903123	LOC124903123
124903124	LOC124903124
124903125	LOC124903125
124903126	LOC124903126
124903127	LOC124903127
124903128	LOC124903128
124903129	LOC124903129
124903130	LOC124903130
124903131	LOC124903131
124903132	LOC124903132
124903133	LOC124903133
124903134	LOC124903134
124903135	LOC124903135
124903136	LOC124903136
124903137	LOC124903137
124903138	LOC124903138
124903139	LOC124903139
124903140	LOC124903140
124903141	LOC124903141
124903142	LOC124903142
124903143	LOC124903143
124903144	LOC124903144
124903145	LOC124903145
124903146	LOC124903146
124903147	LOC124903147
124903148	LOC124903148
124903149	LOC124903149
124903150	LOC124903150
124903151	LOC124903151
124903152	LOC124903152
124903153	LOC124903153
124903154	LOC124903154
124903155	LOC124903155
124903156	LOC124903156
124903157	LOC124903157
124903158	LOC124903158
124903159	LOC124903159
124903160	LOC124903160
124903161	LOC124903161
124903162	LOC124903162
124903163	LOC124903163
124903164	LOC124903164
124903165	LOC124903165
124903166	LOC124903166
124903167	LOC124903167
124903168	LOC124903168
124903169	LOC124903169
124903170	LOC124903170
124903171	LOC124903171
124903172	LOC124903172
124903173	LOC124903173
124903174	LOC124903174
124903175	LOC124903175
124903176	LOC124903176
124903177	LOC124903177
124903178	LOC124903178
124903179	LOC124903179
124903181	LOC124903181
124903182	LOC124903182
124903183	LOC124903183
124903184	LOC124903184
124903185	LOC124903185
124903186	LOC124903186
124903187	LOC124903187
124903188	LOC124903188
124903189	LOC124903189
124903190	LOC124903190
124903191	LOC124903191
124903192	LOC124903192
124903193	LOC124903193
124903194	LOC124903194
124903195	LOC124903195
124903196	LOC124903196
124903197	LOC124903197
124903198	LOC124903198
124903199	LOC124903199
124903200	LOC124903200
124903201	LOC124903201
