"treatment_name","Yes (p-value)","Filopodia (p-value)","Count_Nuclei (p-value)","Yes (mean diff)","Filopodia (mean diff)","Count_Nuclei (mean diff)","Yes (combined error)","Filopodia (combined error)","Count_Nuclei (combined error)"
"DPPA4 (developmental pluripotency associated 4)",0.25511944978538903,0.8269940340765398,0.5420460263226385,0.01760436754724795,-0.008094390836868248,95.35008736167735,0.05931039790179872,0.11678714612904206,337.56142420838853
"DPPA5 (developmental pluripotency associated 5)",0.0015470324051598539,0.878245833559063,0.5148868904223676,-0.06430704560874154,-0.004743535904611684,-2.449912638322658,0.05479239195454541,0.10881885683157039,106.85277307396203
"DPY19L2 (dpy-19 like 2)",0.561615029414815,0.334047664281097,0.03934376600514633,0.00789128034626177,0.03180757053613614,-17.14991263832266,0.06593524615850595,0.1316114230531464,108.9251710642375
"DPY19L3 (dpy-19 like C-mannosyltransferase 3)",0.00024323824776728564,0.8019885022153597,0.31978001104924725,0.08859854155869709,-0.006135948356800425,3.550087361677342,0.053968422923910686,0.10120058857783017,106.81533182832709
"DPY19L4 (dpy-19 like 4)",0.000043432315936176025,0.8337188595112346,7.198399454289017e-8,-0.04992643605704036,-0.0009292992656323995,-21.849912638322664,0.05187653939665777,0.0877801869780158,106.69964907906504
"DPY30 (dpy-30 histone methyltransferase complex regulatory subunit)",0.002535728723327857,0.3882461729707871,0.3146539240803694,0.04527634060547936,-0.028467334703627167,-5.649912638322661,0.05362695763443244,0.10933439699793539,107.15743144362703
"DPYD (dihydropyrimidine dehydrogenase)",0.12057305940487706,0.003644992200188657,0.19811099411767152,0.042117298342914194,-0.10640409858353783,-10.849912638322664,0.07022628972720185,0.09578434245391577,107.76509227758136
"DPYS (dihydropyrimidinase)",0.4624335157524384,0.4459051096537834,0.1520563142781326,-0.006905451249496236,0.0334347340050527,-17.049912638322652,0.054761950290822085,0.12432770181383702,108.78334023919115
"DPYSL2 (dihydropyrimidinase like 2)",0.11080925271635489,0.007146728013781356,0.6099551582707052,0.013769163473561274,-0.06294312671296892,-3.7832459716559868,0.054244531649119146,0.09424612146226184,107.91423344611356
"DPYSL3 (dihydropyrimidinase like 3)",0.954610495086456,0.4330188294424717,0.08222716837455435,0.0006107032759942455,-0.017924813695812558,-15.849912638322664,0.061003983384522925,0.1112653840809969,109.58838950178813
"DPYSL5 (dihydropyrimidinase like 5)",0.11034158992227705,0.0116327502587108,6.974642550172661e-7,0.016535890007352172,-0.05587406405109613,14.050087361677342,0.05545624210093048,0.0942550982546891,106.68793330829699
"DQX1 (DEAQ-box RNA dependent ATPase 1)",0.0013260655603775096,0.029271192148291325,0.04832445184283651,-0.04050851275718334,-0.05209614497265691,6.550087361677342,0.05272131344890749,0.0941600568630346,106.75446179713346
"DR1 (down-regulator of transcription 1)",0.0016915290990706655,0.05476577060417198,0.0025801354204895155,-0.03217909989249493,0.05027255651960422,-34.849912638322664,0.052365962615972365,0.09686169999365246,107.42120420845981
"DRAM1 (DNA damage regulated autophagy modulator 1)",0.45020605779718625,0.24476243198274128,0.4375122453390299,-0.005761395869072067,-0.03608459596326535,53.08342069501067,0.05877352405778427,0.14439109085823829,278.3851321106469
"DRAM2 (DNA damage regulated autophagy modulator 2)",0.691233167141539,0.008393828657902391,0.006003357168470114,0.005586111633490487,-0.08640080334048611,12.75008736167733,0.05909004173569178,0.09612878948479639,106.82562947905164
"DRAXIN (dorsal inhibitory axon guidance protein)",0.00015993360608024254,0.4812361591403176,0.005983925368413745,-0.05995083979634935,0.02380017881368779,-10.849912638322664,0.05245416708434643,0.11103199565998587,106.77459957122586
"DRC3 (dynein regulatory complex subunit 3)",0.00007727095693055297,0.17224497627544366,0.062067346491744724,0.06471127197191995,-0.03616382738504886,-25.549912638322652,0.05958951677653974,0.11644934756356656,113.11303885070045
"DRD1 (dopamine receptor D1)",0.0032106995199239208,0.5500111816719504,0.48790531523215197,-0.05125792762017489,-0.02129202419904569,-4.449912638322658,0.054573745221455666,0.11381567545198877,107.3755796892181
"DRD2 (dopamine receptor D2)",0.18863403815906965,0.2968071823281382,0.0596258126566076,-0.014325565980088939,0.03698815033968894,-12.249912638322655,0.05521038416928677,0.11128343986678756,107.16443026301043
"DRD3 (dopamine receptor D3)",0.03586623947021206,0.014995317223090332,0.04042099654456588,-0.031144158127397653,0.10564206081328947,-30.64991263832266,0.05606910896101841,0.10479442467945152,109.11789547821945
"DRD5 (dopamine receptor D5)",0.006575000252713847,0.16975646131057887,0.0738819529089676,0.10750433922354921,-0.04912336030583053,13.550087361677342,0.06924682724087246,0.10926974520442832,107.38489238992432
"DRG1 (developmentally regulated GTP binding protein 1)",0.18627848519037693,0.24427087532616643,0.2878690817829497,0.017090714542457225,-0.03806480832899872,-7.0499126383226525,0.06372623396965899,0.13017929375929357,108.32488993884228
"DRG2 (developmentally regulated GTP binding protein 2)",0.07775010935092652,0.2989921192426326,0.07300471877642001,0.03581499335362376,-0.03509190972446824,10.550087361677342,0.061587785631341596,0.10933161982739291,107.0841496842349
"DRICH1",0.15070557127848416,0.825886715949887,0.36688934673457685,-0.029943524742671368,-0.006739118989785908,232.75008736167734,0.06374422033555142,0.10834243732322829,522.9911233602303
"DRICH1 (aspartate rich 1)",0.03840258685816589,0.00652664577098494,0.0002988387592062214,0.04229889111735996,-0.09784466206361842,-29.049912638322652,0.060085432864637356,0.09706767697287272,106.93603281212383
"DSC2 (desmocollin 2)",0.4178089350629457,0.8531069092229475,0.026667913694548462,0.02195176695418788,0.002688802728158135,-26.849912638322664,0.07480081768259379,0.09244848823155663,108.12638490949203
"DSCC1 (DNA replication and sister chromatid cohesion 1)",0.16383725387147696,0.4309537204846998,0.036151166664659895,-0.009927366763698542,0.01690241672584436,14.950087361677348,0.05299811538363937,0.09740177591864453,107.21154375157381
"DSCR10 (Down syndrome critical region 10)",0.0009870432991150313,0.36346228580885365,0.13125298507672678,-0.05088999144103058,-0.02503256960809641,-20.849912638322664,0.05315924930079426,0.10298855968296716,109.4340674269015
"DSCR4 (Down syndrome critical region 4)",0.01855439996913022,0.09965514751146531,0.3847278415013389,0.07816974501821264,0.04149585191792843,213.95008736167733,0.06872178960941555,0.09756179544887839,502.07202183909396
"DSCR8 (Down syndrome critical region 8)",0.07947011111579161,0.0015584119574310051,0.2788686562283855,0.02664218733547699,-0.05460183022550896,-7.449912638322658,0.06672344404021908,0.09556298439057688,108.4569223354808
"DSE (dermatan sulfate epimerase)",0.6730288030168996,0.18357029442348005,0.06079814034705855,0.008221730120160059,0.051573773577476945,-39.849912638322664,0.06536611224872534,0.11306055322811215,112.08173407650162
"DSG4 (desmoglein 4)",0.05147316023588311,0.00389318547316031,0.017987299656987643,0.07782812218270821,-0.15036486486754397,-47.64991263832266,0.08155824893836933,0.10392314022449119,110.21667348271598
"DSN1 (DSN1 component of MIS12 kinetochore complex)",0.03405521305991832,0.09317198886062839,0.08072664612107427,-0.037084907817667684,-0.053994183162647424,15.550087361677342,0.057701454473812364,0.10322479726434917,107.68711674845615
"DST (dystonin)",0.05422706831650981,0.03468739006148169,0.041981697859100775,-0.03013202905454504,0.10089814268602254,-21.449912638322658,0.05714174021233785,0.11306556637137452,107.90512088680326
"DSTN (destrin, actin depolymerizing factor)",0.019638286076741895,0.8069687651843729,0.6929107334166906,-0.025375905820992056,0.0036239192797106745,3.550087361677342,0.05357806936587213,0.09264654785469309,108.20127131228924
"DSTYK (dual serine/threonine and tyrosine protein kinase)",0.010784425241194162,0.029458540049617454,0.1428803201799742,-0.028002349577612745,-0.05970282212443928,7.01675402834401,0.06321959291290655,0.12925152030579098,107.87689575347054
"DTD1 (D-aminoacyl-tRNA deacylase 1)",0.08866594130151584,0.006794168734660433,0.5883069641193577,-0.017087145407172627,-0.05822002422162559,4.186450998040968,0.059477701867654595,0.10419452992971603,109.33741198258797
"DTL (denticleless E3 ubiquitin protein ligase homolog)",0.33835737488723616,0.19060585806742614,0.022141796524230317,0.01064249236120024,0.02429524241444614,-22.64991263832266,0.06116545638289883,0.10275721659858966,109.70958431866107
"DTNA (dystrobrevin alpha)",0.5886407144196713,0.21091608507661874,0.32963010541008964,-0.009755877717965128,-0.019899992472659556,-8.249912638322655,0.06338131477120594,0.09229778902751141,107.8828768322185
"DTNB (dystrobrevin beta)",0.03717328435420364,0.08006838911820524,0.09691933856018253,0.03022974353129551,-0.036751716266631484,-10.649912638322661,0.05591101180979437,0.094193903896796,107.19941750585973
"DTNBP1 (dystrobrevin binding protein 1)",0.0036633350490204997,0.0012790791656458467,0.0012338557579962828,-0.05279975749591059,0.12715068324376216,-26.849912638322664,0.054990396606695066,0.09436733753715904,107.03184158742494
"DTWD1 (DTW domain containing 1)",0.05361023983564572,0.2340315274810414,0.1530000986817095,-0.01433238553601121,-0.015211879715195054,-8.149912638322661,0.05525572342865613,0.0950472159476129,107.79931767582484
"DTWD2 (DTW domain containing 2)",0.15884099822498188,0.07356348985734384,0.028390514196445782,-0.022335738368344987,-0.024787349452777496,7.350087361677353,0.05893410926433389,0.09033300447114187,106.75071481538485
"DTX2 (deltex E3 ubiquitin ligase 2)",0.9632306715314731,0.41366249118658893,0.016465231954321258,-0.0007524587665153626,-0.016936747532625918,-20.049912638322652,0.0617506644254419,0.09668768083186943,107.29778708620054
"DTX3 (deltex E3 ubiquitin ligase 3)",0.010267452968861335,0.02764657538806725,0.027768748476904914,-0.039535613064958064,0.09416698906071758,-18.049912638322652,0.054955419971374306,0.107270855220972,107.34903405990957
"DTX3L (deltex E3 ubiquitin ligase 3L)",0.027117751436656068,0.29672128101660844,0.0003942280445994317,0.04562014004097906,0.03769905795141415,-58.249912638322655,0.0594975285658042,0.11210144449697572,107.54169011874245
"DTX4 (deltex E3 ubiquitin ligase 4)",0.042601929729068955,0.6065228912045546,0.4959624319009941,-0.01969937670960284,0.016681835039335957,-3.449912638322658,0.05354531851812703,0.10994133016725972,107.0771456175202
"DTYMK (deoxythymidylate kinase)",0.00011503435296433828,0.9100949462731491,0.3602877114144474,-0.037503600734635184,-0.003804907393983925,-3.849912638322664,0.05829737150621819,0.1549948552381394,107.5864474969975
"DUOXA1 (dual oxidase maturation factor 1)",0.0027362151645748956,0.11950862834338039,0.18510902050640343,0.11964640430006071,0.08431774303891365,-22.449912638322658,0.06553602599009366,0.1293957230052576,111.14186930943544
"DUOXA2 (dual oxidase maturation factor 2)",0.0024101601605586165,0.9574728754478805,0.7195331607110447,-0.0381313800322505,0.0014955126467581237,-2.849912638322664,0.05296897184021715,0.10532241509115495,107.84857492612328
"DUPD1 (dual specificity phosphatase and pro isomerase domain containing 1)",0.0043616499218337434,0.9313915381856321,0.11051035880931526,-0.05472932816464286,0.0014106492483642041,-32.64991263832266,0.05560298356993686,0.09383081981631397,112.46206077427011
"DUS1L (dihydrouridine synthase 1 like)",0.8485636713243161,0.4724068224515001,0.020554528633818903,0.004011179882856819,0.023200862154758695,-16.449912638322658,0.08245236612827651,0.131068516442534,108.19331260005585
"DUS2 (dihydrouridine synthase 2)",0.01813942753912534,0.677704117100052,0.0402327914092393,0.12590100159402443,-0.01392030229645741,18.350087361677353,0.08923116354785651,0.111619703164922,107.54866393217364
"DUS3L (dihydrouridine synthase 3 like)",0.01383224084574275,0.059491192672016524,0.5087362164382956,0.09902981850285195,0.05818775407811444,-3.849912638322664,0.073764265623524,0.10059906978727513,107.2395221622869
"DUS4L (dihydrouridine synthase 4 like)",0.0056816577580487415,0.0001438105979918447,0.4213868726690455,-0.04193171036965419,0.1136293353699715,138.15008736167738,0.05430097504589298,0.08945387957453513,361.2455053195757
"DUSP10 (dual specificity phosphatase 10)",0.40861139577611727,0.0038210943886640703,0.5172938622815797,-0.018856243502214404,0.12653618415313378,3.150087361677336,0.08582805096112825,0.13548220693142735,107.51875083101687
"DUSP12 (dual specificity phosphatase 12)",0.08898732191551262,0.21048231185900312,0.42176473139332016,-0.008994576663042486,-0.03193742814109418,-7.0499126383226525,0.05216178211642449,0.09961054040651976,108.03386095847739
"DUSP13 (dual specificity phosphatase 13)",0.09867865328658332,0.000599168985750298,0.18168350577227854,0.03453999971746788,-0.12824038821015088,-8.449912638322658,0.06275375502843172,0.09231067818737342,107.24977908413437
"DUSP14 (dual specificity phosphatase 14)",0.003964425025528184,0.07417495951503916,0.9818616735366827,0.05176920416882433,-0.06149483645117382,0.15008736167733616,0.05500065224896615,0.10444070205738706,107.47006612818113
"DUSP15 (dual specificity phosphatase 15)",0.7191616952136157,0.12135074464814721,0.001061855057265193,0.002234252990239799,0.08101594539377938,-45.04991263832265,0.05295425742761945,0.12711498652647535,107.49332590256766
"DUSP16 (dual specificity phosphatase 16)",0.01809930766823964,0.04498958715709378,0.2047401545401457,-0.0297013992136122,0.07425532494570625,9.950087361677348,0.05421880112886108,0.10467815608123006,107.61651877660616
"DUSP18 (dual specificity phosphatase 18)",0.17418830957006426,0.03184648983857197,0.3518476357751945,0.010830592641761505,-0.05343815779520095,248.95008736167733,0.053423153128698365,0.09488017198340887,539.4138625523037
"DUSP19 (dual specificity phosphatase 19)",0.11449041099739943,0.021767662812612887,0.0001748130786121127,-0.02489079673049771,0.05376834689544141,-16.64991263832266,0.05834892767225495,0.093407778267745,106.75539852202148
"DUSP21 (dual specificity phosphatase 21)",0.02764893399778745,0.5611334696222989,0.01980065039828305,0.05192192283995742,0.012679781043788585,-40.44991263832266,0.0618003089315976,0.09811704535002655,109.39613847661911
"DUSP22 (dual specificity phosphatase 22)",0.023553042194766505,0.9699719559790418,0.8192457791295649,0.05192204172509371,0.0007436833067578363,1.1500873616773362,0.0792329977335814,0.10630240001099198,107.60758751767183
"DUSP23 (dual specificity phosphatase 23)",0.00014771046258910125,0.38538496158648616,0.0015979383417557003,-0.06198070753246289,0.010359980994006146,-11.449912638322658,0.05248080308187034,0.09048785049702426,106.73806778087949
"DUSP26 (dual specificity phosphatase 26)",0.022962887249395436,0.7313484633038363,0.5001010990078874,0.029952470537464193,-0.012498466036681699,2.9500873616773475,0.05469521500578538,0.11566980022566258,106.95005896957525
"DUSP28 (dual specificity phosphatase 28)",0.0007612957435794154,0.21328371245044964,0.0012043217742443435,-0.08571364717457912,0.05055111832360221,-29.849912638322664,0.05553168865746987,0.11605084791230326,107.0995570186713
"DUSP3 (dual specificity phosphatase 3)",0.000009476869900160168,0.3993885927632663,0.3571115447062332,-0.03127564161157673,0.017677916010403694,-6.749912638322655,0.05270433166316156,0.10772000858811066,108.75366457292402
"DUSP4 (dual specificity phosphatase 4)",0.00006389995325051245,0.1772051626611495,0.15108643938654476,-0.03851748403736474,0.043235693723221835,7.550087361677342,0.05176499871823098,0.10544450231575843,107.03744724906151
"DUSP6 (dual specificity phosphatase 6)",0.0006284859468335124,0.00004517586450947242,0.40880214039999174,-0.03734123924329266,0.1517540218243259,80.65008736167734,0.05636849418193395,0.10942973305662886,313.0575090977448
